Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
The LEGO Movie Videogame,2014,N/A,07 Feb 2014,N/A,"Action, Adventure",Matt Palmer,Graham Goring,"Orion Acaba, Laura Bailey, David Boat, Robert Clotworthy",A video game that follows the storyline of the 2014 hit movie.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTUzMjAxNTMxOV5BMl5BanBnXkFtZTgwMjczMjcxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,272,tt3392892,game,N/A,N/A,N/A,N/A,True,
Giuseppe Makes a Movie,2014,Not Rated,15 Jan 2015,82 min,Documentary,Adam Rifkin,"David Nordstrom, Mike Plante, Adam Rifkin","Giuseppe Andrews, Vietnam Ron, Joey Murcia","Director Adam Rifkin's wildly surreal, outrageously funny and strangely touching documentary about a truly Outsider Artist, Guiseppe Andrews, who has made 30 movies starring the seriously-impaired residents of his trailer park.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTc4NzE4MzYxM15BMl5BanBnXkFtZTgwNzM0NDMzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.7,265,tt3661072,movie,N/A,N/A,N/A,N/A,True,
Roblox: The Movie,2014,16+,21 Jun 2019,82 min,"Adventure, Comedy","William Zubricki, Thomas Hopper","William Zubricki, Thomas Hopper","Maryla Rodowicz, John Connor, Trollface","The movie is based on the Roblox video game and footage of it is used throughout. The plot is about an amazing hacker, named Mr. Hacker, coming back from 6000 year slumber to take back the world for his own. A new hero appears to ...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOGRhOTFiN2UtMmYwNS00YzM0LThlMWUtZDRiY2FiNzBmYjE5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,256,tt10554850,movie,N/A,N/A,N/A,N/A,True,
SBK: The Movie,2014,PG-13,13 Dec 2014,84 min,Comedy,Aaron Re,Aaron Re,"Brittany Baksa, David R. Collins, Andrea DePalma",A film 35 years in the making. One man's journey to become a legend of the Boardwalk by claiming the title of World Champion in the fast paced sport of professional Skeeball.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTg3MzU4MDQ2MV5BMl5BanBnXkFtZTgwNTI5NjE2NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,255,tt4227032,movie,N/A,"$4,950",N/A,N/A,True,
Eastsiders: The Movie,2014,Not Rated,12 Aug 2014,114 min,Drama,Kit Williamson,Kit Williamson,"Van Hansis, Matthew McKelligon, Kit Williamson","In Silver Lake, Los Angeles, Cal learns that Thom, his boyfriend of four years, has been cheating on him with Jeremy. Though upset, Cal decides that he does not want to end the relationship.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMzQ0MDA4M2ItMWU4Mi00M2FhLWIzMjEtYjkwZmUxOGU2OWQ1XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,233,tt4041170,movie,N/A,N/A,N/A,N/A,True,
O.T. The Movie,2014,N/A,23 Oct 2014,103 min,"Comedy, Horror, Thriller",Isara Nadee,Nattapot Potchumnean,"Ananda Everingham, Patty Hokari, Ray MacDonald",N/A,Thai,Thailand,N/A,https://m.media-amazon.com/images/M/MV5BMTA0NDU4YmItZDkyZC00NDBlLWE1MTMtODFlODkwOWNmZGNjXkEyXkFqcGdeQXVyMjQxMDgxMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,208,tt3995504,movie,N/A,N/A,N/A,N/A,True,
Bilderberg: The Movie,2014,TV-G,17 Sep 2014,87 min,Documentary,Jake Bexx,Jake Bexx,"Mark Andersson, Carl Bildt, Denis Healey","Since 1954 the worlds most powerful and influential people of politics, finance, royalty, business, banking and media have gathered annually to discuss things that the general public are still not allowed to know about.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BOGUwYzJkNDItNjY3Zi00ZTRiLTk0NTctMTRlNTQ5ZDI2YjI2XkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",N/A,5.0,205,tt7918338,movie,N/A,N/A,N/A,N/A,True,
Jolene: The Indie Folk Star Movie,2014,Not Rated,06 Jun 2014,88 min,Comedy,Jamie Adams,Jamie Adams,"Charlotte Ritchie, Dolly Wells, Craig Roberts",The trials and tribulations of the latest Indie Folk Star - Jolene.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMjMwMTc0NDU0NF5BMl5BanBnXkFtZTgwMDUxMTA4MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}]",N/A,5.0,155,tt2238420,movie,N/A,N/A,N/A,N/A,True,
Nicki Minaj: The Pinkprint Movie,2014,N/A,19 Dec 2014,16 min,"Short, Music","Francesco Carrozzini, Taylor Cohen",Nicki Minaj,"Boris Kodjoe, Nicki Minaj, Willy Monfret",Behind the scenes look at Nicki Minaj's popular album The Pink Print.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjIxOTE5Nzk5MF5BMl5BanBnXkFtZTgwMDc2NjM4MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,130,tt4296772,movie,N/A,N/A,N/A,N/A,True,
The Idolmaster Movie: Beyond the Brilliant Future!,2014,N/A,25 Jan 2014,121 min,Comedy,Atsushi Nishigori,"Atsushi Nishigori, Tatsuya Takahashi","Kenji Akabane, Sora Amamiya, Azumi Asakura",N/A,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNzA4ZmRjYjMtYmM3OS00ZDkxLTllZWItOGVlMzA2NWVjMDY4XkEyXkFqcGdeQXVyMTA3OTEyODI1._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,129,tt3306854,movie,N/A,N/A,N/A,N/A,True,
Not Another Zombie Movie.... About the Living Dead,2014,PG-13,31 Oct 2014,79 min,"Action, Comedy, Horror","Jack Johnson, Donte Diesel Williams, Black Jack Johnson",Jay Davis,"Jay Davis, Harold Dennis, Will Cummings III","Franklin and Mike find themselves trapped in the undead-infested Cyrene City, where they must attempt to lead a group of unconventional survivors to safety. As they join forces with the likes of a pregnant woman, a moronic arms de...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjMyNDUzMDk0OF5BMl5BanBnXkFtZTgwMDUxMTQ3NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",N/A,4.0,117,tt3499632,movie,N/A,N/A,N/A,N/A,True,
Sex(Ed) the Movie,2014,Not Rated,03 Feb 2014,77 min,"Documentary, History",Brenda Goodman,Brenda Goodman,N/A,"Remember how you learned about sex? Sex(ed): The Movie captures the humor, shock and vulnerability people face when learning about sex, through the lens of the often hilarious, only sometimes informative, sex-ed films from 1910 to...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjE0NTQ4MDYwOV5BMl5BanBnXkFtZTgwMTc2MTI2MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,111,tt3227380,movie,N/A,N/A,N/A,N/A,True,
María Montez: The Movie,2014,N/A,11 Dec 2014,98 min,Drama,Vicente Peñarrocha,"Alejandro Andújar, Marcela Fuentes-Berain, Vicente Peñarrocha","Juan Fernández, Ginés García Millán, Ben Temple","The story of Maria Montez, an exotic and glamorous Dominican actress who achieved fame and popularity in Hollywood and Europe until her untimely death in 1951.",Spanish,Dominican Republic,N/A,https://m.media-amazon.com/images/M/MV5BMTYwOTIyODczMV5BMl5BanBnXkFtZTgwNzcyMzAxNDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,102,tt2140631,movie,N/A,N/A,N/A,N/A,True,
The Cocksure Lads Movie,2014,N/A,08 Aug 2015,96 min,"Comedy, Drama, Musical",Murray Foster,Murray Foster,"Lyndon Ogbourne, Luke Marty, Edward Hillier",The Cocksure Lad Movie is a feature-length musical comedy about four English lads who come to Canada and learn what it means to be a band.,"English, Latin",Canada,1 win,https://m.media-amazon.com/images/M/MV5BMjA0MTIxNTM3NV5BMl5BanBnXkFtZTgwMTE0NjM4MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,7.1,96,tt3713076,movie,N/A,N/A,N/A,N/A,True,
Akumu Chan the Movie,2014,N/A,03 May 2014,N/A,Mystery,Noriyoshi Sakuma,"Riku Onda, Sumio Ohmori","Keiko Kitagawa, Manatsu Kimura, Kenji Anan","Picking up from where the TV series left off, when a new student joins the class at the school a schoolgirl notices how the boy resembles a prince who was in her dream. The boy soon became popular in class.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMzJlZThiM2EtODA2NC00MDZmLThjZmEtMmM2MTgyOTIyMWU1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,90,tt3062042,movie,N/A,N/A,N/A,N/A,True,
"Wake Up, Girls! 7 Nin No Idol the Movie",2014,N/A,09 Jan 2014,53 min,"Animation, Comedy, Drama",Yutaka Yamamoto,"Yutaka Yamamoto, Touko Machida","Yoshino Aoyama, Shintarô Asanuma, Airi Eino","Green Leaves Entertainment is in the worst situation any Talent Management Agency can be in - they have NO talent. Desperate for an act, President Junko Tange targets the idol singer market and gives her flunky Matsuda his marchin...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNTZlMzQzOGMtNTE1MS00ODE0LTk1Y2YtZTUxNTc5Yzg4OGJhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,77,tt3465710,movie,N/A,N/A,N/A,N/A,True,
Malam Minggu Miko Movie,2014,N/A,11 Sep 2014,90 min,Comedy,Raditya Dika,Raditya Dika,"Ryan Adriandhy, Sheila Dara Aisha, Syaiful Akbar","This movie is a widescreen version of a TV series with the same name, and in the same universe as Cinta Dalam Kardus. The film still follows a boy named Miko who went through Saturday night after Saturday night in search of his tr...","Indonesian, Polish",Indonesia,1 nomination,https://m.media-amazon.com/images/M/MV5BMmQwMDczZDctMzFjMy00OGYwLWI2NzUtZjhhNTA2MjJlZTE2XkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,76,tt9528890,movie,N/A,N/A,N/A,N/A,True,
Clue: A Movie Mystery Adventure,2014,TV-PG,15 Jul 2014,106 min,"Adventure, Mystery",N/A,N/A,"Sterling Beaumon, Ana Golja, Stephan James","Six very different teenagers are all enjoying their everyday lives when they witness a dramatic incident. Unfairly accused of creating a hoax, they team up to find out the truth.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTQzMzg4YTItYTFkNi00NTA1LWFmYzQtNTg0MzI0NDQ1OWRmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,75,tt5508464,movie,N/A,N/A,N/A,N/A,True,
Kamen Rider Movie War Full Throttle: Kamen Rider vs. Kamen Rider Drive & Gaim,2014,N/A,13 Dec 2014,93 min,"Action, Adventure, Fantasy",Takayuki Shibasaki,"Jin Haganeya, Riku Sanjyo","Gaku Sano, Yutaka Kobayashi, Mahiro Takasugi","Kamen Rider Gaim returns from his new planet to Planet Earth to revolt against the invasion of Megahex, while Kamen Rider Drive tries to catch the mysterious thief named Kamen Rider Lupin.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BOGEyOGE1Y2UtNGQ2NC00ZmE2LWE5NmQtMzExYjVjZDlhYTE3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,74,tt4202514,movie,N/A,N/A,N/A,N/A,True,
FX Movie Download,2014–,N/A,10 Jan 2014,N/A,Talk-Show,N/A,N/A,"Sasha Perl-Raver, Adam Gertler, Dennis Dugan",An extensive behind-the-scenes look at some of the most popular movies with two people hosting each week. The next best thing to owning the film you're watching.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzkzM2VmYTItZDMwOC00MTY2LWFmMjMtNWJjNTZkYzFhY2VjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,71,tt3483982,series,,,,,True,2
JCVD's Make My Movie Challenge,2014,N/A,17 Feb 2014,N/A,"Short, Comedy",Andy Maxwell,Jack Allison,"Nick Corirossi, Maggie Graber, Andrew Kramer, Jean-Claude Van Damme",This was a contest run by funny or die website. In which recipients could edit and submit videos of Jean-Claude Van Damme made from a blue screen short trailer.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",N/A,8.5,68,tt4083004,movie,N/A,N/A,N/A,N/A,True,
Eternity: The Movie,2014,Not Rated,17 Oct 2014,88 min,"Comedy, Music, Musical",Ian Thorpe,"Joey Abi-Loutfi, Eric E. Staley, Ian Thorpe","Barrett Crake, Myko Olivier, Eric Roberts","Todd Lucas is a naive songwriter from the Midwest. BJ Fairchild is a brash saxophonist from The Valley. Alone, they are pathetic losers. Together, they form the most mediocre R&amp;B duo of the 1980s - Eternity.",English,United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTQ4ODk1MTMxMF5BMl5BanBnXkFtZTgwNDU0NDYwMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,7.3,65,tt2309762,movie,N/A,"$8,350",N/A,N/A,True,
Jack & Jack the Movie,2014,Not Rated,25 Dec 2014,60 min,Documentary,Stephen Hansen,N/A,"Jake Foushee, Jack Gilinsky, Kenny Holland",Follows the lives of famous viners and longtime best friends Jack Gilinsky and Jack Johnson.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTQ4MTU2YzctODk4ZS00ZmQ4LTlmYjUtY2NiOGVjYmQzZDMwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,63,tt4332834,movie,N/A,N/A,N/A,N/A,True,
The Zombie Movie,2014,N/A,01 Dec 2014,N/A,"Action, Comedy, Horror",Roni Jonah,"Roni Jonah, Jason Crowe","Jason Crowe, Roni Jonah, Jason Saint",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTc4MDk1MzA3Nl5BMl5BanBnXkFtZTcwMzE3OTk2Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,62,tt2361551,movie,N/A,N/A,N/A,N/A,True,
Partners: The Movie III,2014,N/A,26 Apr 2014,114 min,"Crime, Drama",Akiyoshi Kimata,N/A,"Yutaka Mizutani, Hiroki Narimiya, Tsuyoshi Ihara",A news report circulates about a man who died after being kicked by a horse on a small island located 300km away from Tokyo. National Police Agency director Takeru Kanbe assigns Vice Director Mineaki Kai the task of making sure ru...,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZjUzMGMwYmMtMGI0NS00ZTM2LWE0MDItY2E4Y2IwMWM5MGY2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,60,tt2976472,movie,N/A,N/A,N/A,N/A,True,
19th Annual Critics' Choice Movie Awards,2014,N/A,16 Jan 2014,120 min,N/A,Michael Dempsey,N/A,"Aisha Tyler, James Marsden, Christina Applegate",N/A,English,United States,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,57,tt3427762,movie,N/A,N/A,N/A,N/A,True,
24 Hours Movie,2014,N/A,25 Jul 2014,90 min,Drama,Jarrell Crump,Alyze Elyse,"Leonardo Black, Tone Capone, Nelson J. Davis","Scandalous Relationships,Corrupt Politics,and Revenge is only the beginning in this treacherous drama. No one is safe from what lies beneath these hard streets.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjk0NjIwMjg4NF5BMl5BanBnXkFtZTgwMzQxOTc5MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,53,tt3773506,movie,N/A,N/A,Alyze Elyse Films,N/A,True,
Flim: The Movie,2014,Not Rated,15 May 2014,120 min,"Comedy, Crime, Drama",Raffaello Degruttola,Raffaello Degruttola,"Rebecca Atkinson, Jody Marriott Bar-Lev, Crispian Belfrage",The misadventures of an Indian film director as he attempts to make the leap from Bollywood to Hollywood.,English,"United Kingdom, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BMTk2NDgwNTYxNV5BMl5BanBnXkFtZTgwMjg1NTA3MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,52,tt2368533,movie,N/A,N/A,N/A,N/A,True,
Pretty Soldier Sailor Moon: The Movie,2014,N/A,07 Jun 2014,N/A,"Animation, Action, Adventure",David Paritsky,"David Paritsky, Naoko Takeuchi","Athena Reddy, Nikki McGee, Christine De La Rosa","When the forces of the Dark Kingdom threaten to destroy the peace, four guardian warriors will awaken.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDM2ZWFiMzItMjNkYy00YmYwLTg5NTEtZmFiMjdjOGM0MmRhXkEyXkFqcGdeQXVyMzYzNzc1NjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,51,tt3511974,movie,N/A,N/A,N/A,N/A,True,
Goose Bumps: The Movie 2,2014,N/A,20 Sep 2014,94 min,Horror,Kôichirô Miki,Kôichirô Miki,"Anna Ishibashi, Rika Adachi, Aimi Satsukawa","The second movie of the popular omnibus horror drama ""Torihada"" depicts the madness and fear lurking in everyday life based on the concept of not appearing ghosts and paranormal phenomena, not stirring with music or excessive dire...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYzk1MDM0ZDYtN2U0Yy00ZDAwLTkyNDQtM2E3ZDEyN2QwNGU2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",N/A,5.0,43,tt7216852,movie,N/A,N/A,N/A,N/A,True,
Dylan the Movie,2014,N/A,15 Aug 2014,34 min,"Animation, Short, Comedy, Sci-Fi",JoJuan Johnson,N/A,"Eric Nagler, Jennifer Smith, Young Guy, Kate Smith",Dylan engages in armed conflict with Iran after sneaking drugs into the country.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODY1NzI3NTMtMjBiZS00ZThkLWFhNGYtNGU1OTdhYmQ5OGU3XkEyXkFqcGdeQXVyNzkzNTg4NjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,42,tt6087866,movie,N/A,N/A,N/A,N/A,True,
Angry Grandpa: The Movie,2014,R,11 Apr 2014,20 min,"Short, Comedy","Adam Haskell, Preston Hutcherson",N/A,"Charles Marvin Green Jr., Bella Green, Clyde Green","The adventures of the big Youtube hit ""Angry Grandpa"".",N/A,United States,N/A,https://m.media-amazon.com/images/M/MV5BMWFmMGYyZmEtYTMxZS00OGNjLWFjNGMtNWFjZmQ4YjU0YTQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk3MjA4NDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.1/10'}]",N/A,9.1,42,tt3658488,movie,N/A,N/A,N/A,N/A,True,
Air Sex: The Movie,2014,N/A,25 Feb 2015,81 min,"Documentary, Comedy, Sport",Jonathan Evans,"Jonathan Evans, Brock LaBorde","David Arquette, Scott Colton, David Liebe Hart",A feature length documentary film about the most bizarre touring comedy show there is - the Air Sex World Championships.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjdkYWY3ZWMtZTM5OS00NjFiLWJhYjYtN2U2NjM2OWU1OTA2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTE5MzA5OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}]",N/A,7.3,41,tt3171022,movie,N/A,N/A,N/A,N/A,True,
Shred Bots the Movie,2014,Not Rated,21 Oct 2014,46 min,Sport,Leo Cittadella,N/A,"Torstein Horgmo, Mark McMorris, Craig McMorris","Less like robots and more like ""bro-bots"", this epic ensemble of Norwegian and Canadian riders are about to present you with a serious lesson in Kinematics: That's android terminology for ""the study of motion, as applied to robots...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTYwMTM0MzgxNV5BMl5BanBnXkFtZTgwNzc4NjU0MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.4/10'}]",N/A,9.4,35,tt4170394,movie,N/A,N/A,N/A,N/A,True,
Ressha Sentai ToQger: The Movie - Galaxy Line SOS,2014,N/A,19 Jul 2014,29 min,"Short, Action",Noboru Takemoto,Yasuko Kobayashi,"Jun Shison, Jin Hiramaki, Riria Baba","Ressha Sentai ToQger the Movie: Galaxy Line S.O.S. is a Japanese film serving as the theatrical adaptation of the 2014 Super Sentai television series Ressha Sentai ToQger. It was released on July 19, 2014, as a double-billing with...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZjY1ZTU5OWQtNzc5Ny00YWViLTkzNDYtMTllMjMxMjU3MzlkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,34,tt3758512,movie,N/A,N/A,N/A,N/A,True,
Bajaj Bajuri the Movie,2014,N/A,24 Jul 2014,93 min,"Action, Comedy",Fajar Nugros,"Raymond Lee, Chairul Rijal","Ricky Harun, Eriska Rein, Meriam Bellina","When Bajuri (Ricky Harun) gets money from selling his inheritance, the problem starts. He, his family, thugs, and police were trapped in a horrendous comedy action.",Indonesian,Indonesia,2 nominations total,https://m.media-amazon.com/images/M/MV5BMzdmMDRjZDMtNWE3MC00ZDAwLWIxNWEtNGExNjNjZmY1MDdmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,33,tt11646118,movie,N/A,N/A,N/A,N/A,True,
Moto 6: The Movie,2014,Not Rated,01 Dec 2014,63 min,N/A,Taylor Congdon,N/A,Steve Haughelstine,"The Assignment Inc. is proud to bring you yet another epic chapter in the ""MOTO The Movie"" film saga. ""MOTO 6"" travels the globe in pursuit of the most talented and elusive riders, those ...",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTU2NDUyNzE0NF5BMl5BanBnXkFtZTgwMDMzMDA2MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,31,tt4249258,movie,N/A,N/A,N/A,N/A,True,
Still Flowin': The Movie,2014,N/A,N/A,124 min,"Action, Musical, Romance, Thriller",Raed Melki,Raed Melki,"Raed Melki, Antonios Baxevanidis, Michael Edward Williams, Albert Goikhman",This movie follows the story of Raed Melki fighting against Michael Gudinski and his fellow accomplices in their mission to stop him from succeeding in his rapping career.,English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BOTUzY2Q3MTQtMGI3Zi00YWEzLWE1NjQtMDVjYjhhYmEzNWQ0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDg2MjI0MDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,31,tt4844540,movie,N/A,N/A,N/A,N/A,True,
F-27: The Movie,2014,N/A,N/A,85 min,Drama,Willy Combe,Liliana Álvarez,"Gustavo Borjas, Omar Bravo, Pilar Brescia","On December, 1987, a plane carrying the Peruvian soccer team, Alianza Lima, crashed and nearly everyone on board died. Years later, people deeply affected by the tragedy start finding clues that might reveal a bigger plot behind t...",Spanish,Peru,N/A,https://m.media-amazon.com/images/M/MV5BNGViN2RhNzgtNmVhOC00MTNkLWI4YzctZmE3OTZmOGU3YWMzXkEyXkFqcGdeQXVyNTYzMzY2MjU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",N/A,4.3,29,tt5884600,movie,N/A,N/A,N/A,N/A,True,
