Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
Al Hayba - the movie,2022,N/A,28 Sep 2022,120 min,"Action, Crime, Thriller",Samer Al Barkawi,"Samer Al Barkawi, Issam Bou Khaled, Said Serhan","Rafik Ali Ahmad, Joseph Akiki, Mohamad Akil","After 17 years, the murderer of Jabal's father, is spotted alive in Bulgaria. Jabal Sheikh Al-Jabal heads a fierce hunt with some of his men passing by Istanbul and Bulgaria. With the aim to bring Nazem Al-Aali back to justice to ...","Turkish, Bulgarian, Arabic",Lebanon,N/A,https://m.media-amazon.com/images/M/MV5BZGVkODQ3MWQtMTFlNy00OGVhLTlkMTMtYWNkNzg1YzhlZjY1XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,112,tt26509727,movie,N/A,N/A,N/A,N/A,True,
F.U.B.A.R - The banned movie,2022,N/A,16 Apr 2022,4 min,"Short, Drama, Fantasy",Sergey A.,Sergey A.,"Sergey A., Ethan Frazer",This film was banned due to its shocking content.,Russian,Russia,N/A,https://m.media-amazon.com/images/M/MV5BYzAyNWNjNjEtZWNlOC00ZTdjLTgxNGMtNzhjZGNhMmQ2NjA0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.1/10'}]",N/A,3.1,111,tt19710844,movie,N/A,N/A,N/A,N/A,True,
Kamen Rider Geats × Revice: Movie Battle Royale,2022,N/A,23 Dec 2022,96 min,"Action, Fantasy",Takayuki Shibasaki,"Hanta Kinoshita, Yuya Takahashi","Hideyoshi Kan, Kentaro Maeda, Subaru Kimura","When the new season of Desire Grand Prix, the survival game tournament that can realize the world according to the winner's desire, is suddenly taken over by a mysterious force, Kamen Rider Geats and the regular players all get ca...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNWQ3ODMwMDQtYmVhZS00YThkLTgxOTAtNDYzZDEyZTUzYzc1XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,110,tt21417736,movie,N/A,N/A,N/A,N/A,True,
Bungo Stray Dogs the Movie: Beast,2022,N/A,07 Jan 2022,134 min,"Action, Crime",Kôichi Sakamoto,Kafka Asagiri,"Shohei Hashimoto, Ayaka Konno, Sakina Kuwae","In a parallel world in the city of Yokohama, when Osamu Dazai is the boss of the port mafia and Atsushi is also considered a member of the mafia, Ryonsuke Akutagawa enlists the help of the Armed Detective Agency to find his sister .",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNWQ0OTlmZWItMjIyNS00MGJjLTgzZTUtMzRjMWM0ODRkMTQ2XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,106,tt21872792,movie,N/A,N/A,N/A,N/A,True,
Attack of the Killer Chickens: The Movie,2022,N/A,14 May 2022,63 min,"Comedy, Horror, Sci-Fi",Genoveva Rossi,Genoveva Rossi,"Genoveva Rossi, David Naughton, Brendan Fletcher",It's the dawn of a new age...a chicken age. Humans have been the dominant species for far too long. The chickens have come to roost and they're not clucking around. An invasion of catastrophic proportions has taken place and the w...,English,United States,1 win & 8 nominations total,https://m.media-amazon.com/images/M/MV5BNzA2OTIwYzUtNzJlNi00MTI5LWEzODktMjIzOTBjODMzMzEwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '2.7/10'}]",N/A,2.7,102,tt8830290,movie,N/A,N/A,N/A,N/A,True,
Hashtag Blessed: The Movie,2022,N/A,09 Dec 2022,1 min,Family,Stephanie McBain,Dalea Faulkner,"Isabella Blake-Thomas, Mama Char, Nicholas Heard","It's Christmastime and Jessi is all but excited. She finds herself with comparisonitis in the world of social media. Other women her age just seem to ""have it all"", while she is frustrated over her job at the local movie theater, ...",English,United States,11 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BODU3YTZmN2YtNWM2ZC00NmRiLTgzNWMtZTVmZTEzMjI2ZWNiXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,97,tt10230590,movie,N/A,N/A,N/A,N/A,True,
The Movie,2022,N/A,06 Sep 2022,85 min,Horror,Michael Mandell,Michael Mandell,"Bonnie Root, Jarrod Pistilli",A creepy director uses a movie shoot to torture his favorite actress in her own home.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMGUxNWI5ZGMtZjYyNC00M2QxLTk0ZDgtMjQ2ZWIwNzUxZDU5XkEyXkFqcGdeQXVyMTUxMzY1OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,4.0,92,tt9624756,movie,N/A,N/A,N/A,N/A,True,
Movie Money: Confidential,2022,N/A,01 Mar 2022,101 min,Documentary,Rick Pamplin,Rick Pamplin,"Salma Hayek, Burt Reynolds, Scott duPont","Veteran filmmaker, Rick Pamplin, explores the world of independent film financing. Along with Louise Levison, Scott duPont, Salma Hayek, Maggie Pamplin, and the iconic Burt Reynolds in his last film ever.",N/A,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWI3NDIxNWItMTFiZS00ODRjLTkxZTktY2JhMmJlMzMwMjNkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,92,tt7093384,movie,N/A,N/A,N/A,N/A,True,
Capitol Riots Movie,2022,Not Rated,01 Jan 2022,33 min,"Documentary, Short",Ralph Celestin,N/A,Keisha Lance Bottoms,"Jan 6th, a violent attack against the US occurred at the Capitol. Five people died and 140+ injured. Before the dust had settled and with strict city-wide curfews still enforced in D.C, a visionary artist took to the streets.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjZlZmZkZTgtYjQ1My00ZWYxLTg2ODgtM2U4YTA0ODUxNGI1XkEyXkFqcGdeQXVyNzIxODc4MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A,4.5,90,tt16732468,movie,N/A,N/A,N/A,N/A,True,
NCT Dream The Movie: In A DREAM,2022,N/A,30 Nov 2022,120 min,"Documentary, Music",Margo Yeji Lee,N/A,"NCT Dream, Zhong Chenle, Haechan","The brand-new film features high-energy performances with the seven members captured during their second solo concert, NCT DREAM TOUR ""THE DREAM SHOW 2 : In A DREAM"", at the iconic Olympic Stadium, the largest stadium in South Kor...",English,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BMGQyNmY3ZGItM2RhNS00ZGQyLTgwNDktNTY0YzYwNGVkZjU2XkEyXkFqcGdeQXVyNjM0MTI4Mw@@._V1_SX300.jpg,[],N/A,N/A,85,tt23849218,movie,N/A,N/A,N/A,N/A,True,
The Hound of the Baskervilles: Sherlock the Movie,2022,N/A,17 Jun 2022,119 min,"Crime, Drama, Mystery",Hiroshi Nishitani,Kyo Higashiyama,"Yûko Araki, Dean Fujioka, Ryôko Hirosue","Homare Shishio who was thought to be dead reunites with Wakamiya Junichi after 3 years to investigate the attempted kidnapping of an entrepreneur's daughter. However, the entrepreneur dies soon after so the duo ends up on a strang...",Japanese,Japan,1 win,https://m.media-amazon.com/images/M/MV5BMjkyNGFlZDMtZmJlMC00MjMyLTliNWQtM2UyZjg5ZWRjYTdkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,83,tt22814834,movie,N/A,N/A,N/A,N/A,True,
Trunk Train: The Movie,2022,N/A,07 Sep 2022,94 min,"Animation, Adventure, Comedy",Zé Brandão,"Zé Brandão, Debora Guimarães, Pedro Vieira","Luca De Castro, Ed Gama, Maira Kesten","Gajah, an elephant with no memory, is turned into a celebrity overnight. Stardom is short-lived as it ends up becoming the main suspect in mysterious abductions.","Portuguese, English",Brazil,2 nominations,https://m.media-amazon.com/images/M/MV5BZDA4MTc2ZmEtNTNkMy00ZDhmLTljZmItNTg2ZWE3YTM0NzhlXkEyXkFqcGdeQXVyMTQzNTM2ODc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",N/A,8.3,83,tt14317018,movie,N/A,N/A,N/A,N/A,True,
Karagiozis: The Movie,2022,N/A,12 Dec 2022,74 min,"Animation, Comedy, Family","Akis Karras, Christos Leivaditis, Ekaterini Papageorgiou",Athos Danellis,"Athos Danellis, Elena Maragou",N/A,Greek,Greece,N/A,https://m.media-amazon.com/images/M/MV5BMWNlMWNkZTEtN2E0Ni00MWI0LWI1MWQtZmQyYjllMTczZmY4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,80,tt24517128,movie,N/A,N/A,N/A,N/A,True,
2022 MTV Movie & TV Awards,2022,N/A,05 Jun 2022,N/A,News,"Joe DeMaio, Maureen Bharoocha","Steven Murphy, Agathe Panaretos, Erik Weiner","Sydney Sweeney, Jenna Ortega, Rachel Sennott","Vanessa Hudgens hosts with exclusive clips, superstar appearances and unforgettable awards from Los Angeles.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYWI1ODQyNWEtNzc3OS00YzVjLWEwOWEtMTEyNDY1YTgwZTM5XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,75,tt18376432,movie,N/A,N/A,N/A,N/A,True,
The Finellis Movie,2022,N/A,18 Jan 2022,90 min,Comedy,"Joris Hermans, Mark Janicello",Mark Janicello,"Robert Boy, Rasmus Branders, Gabriela Burkhardt","Tony Finelli does a one-on-one exclusive interview with celebrity reporter Barbara Bischof for ""Hollywood Hotline."" During the course of the interview, Tony looks back at his extraordinarily eventful life.",English,Germany,N/A,https://m.media-amazon.com/images/M/MV5BYjEzN2Y0NzgtMjBhZi00ZDczLWEyOTgtYzVkMmU5NTU2ODdjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,73,tt15037396,movie,N/A,N/A,N/A,N/A,True,
DJS the Movie: Biarkan Aku Menari,2022,TV-PG,21 Apr 2022,104 min,"Drama, Fantasy",Indrayanto Kurniawan,"Mira W., Lintang Pramudya Wardani, I Kadek Jaya Wiguna","Sandrinna Michelle, Rey Bong, Emiliano Fernando Cortizo","In Wulan's life, she only wanted to be a dancer. When his father, Lukman and his brother, Satria were still alive, they were the ones who always supported Wulan's ideals. But now they are dead, and Wulan only lives with her mother...",Indonesian,Indonesia,N/A,https://m.media-amazon.com/images/M/MV5BMTBiNTI4OTEtMjYxNS00NjQxLTk1YTYtNDA2OWE1MWIyNzVmXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,66,tt18080778,movie,N/A,N/A,N/A,N/A,True,
Anak Rimau: The Movie,2022,N/A,01 Sep 2022,143 min,"Drama, Family, Sport",Areel Abu Bakar,"Maizura Ederis, Sham Hashim, Nik Naemah Nik Mahir","Beto Kusyairy, Idan Aedan, Salehuddin Abu Bakar","A group of footballers from different backgrounds shed blood, sweat and tears as they train hard to get into the national team. Along the way, they learn many useful lessons, such as teamwork, family values and the never-say-die s...",Malay,Malaysia,3 nominations,https://m.media-amazon.com/images/M/MV5BMzYxNTJiYTYtZDcxMy00YTRlLWIyOTUtNWVlYTgxNGRhNjlmXkEyXkFqcGdeQXVyMTUzMDA3Mjc2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,66,tt21849424,movie,N/A,N/A,N/A,N/A,True,
Pinkfong Sing-Along Movie 2: Wonderstar Concert,2022,Not Rated,21 Dec 2022,75 min,"Animation, Comedy, Family",N/A,N/A,"Allen York Bailey, Giselle Fernandez, Lexi Fontaine","Pinkfong and Hogi, will host their first-ever sing-along concert. Enjoy the ultimate interactive experience. Come sing and dance to Pinkfong's most beloved songs, including the global mega-hit, Baby Shark.","Korean, English","South Korea, Canada",N/A,https://m.media-amazon.com/images/M/MV5BMjZjNzUwODMtOGVkYy00ZTkzLThkZjYtZDEzODdmOWM0MWIyXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,54,tt23871460,movie,N/A,N/A,N/A,N/A,True,
Seven Secretaries: The Movie,2022,N/A,07 Oct 2022,118 min,Mystery,Naoki Tamura,Miho Nakazono,"Fumino Kimura, Alice Hirose, Nanao","The seven secretaries who consist of the ""Shadow Army"" enjoy peaceful days. They receive a new request from Koichi Ogata, who runs a ramen restaurant in Nagano prefecture. He is furious at land development that is carried out by A...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZDc5NzE5OTItNzUwZS00ZjQwLTk4MjMtMDNlMzJlNGExYzZkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]",N/A,4.4,53,tt21651708,movie,N/A,N/A,N/A,N/A,True,
Avataro Sentai Donbrothers the Movie: New First Love Hero,2022,N/A,22 Jul 2022,30 min,"Short, Action",Ryuta Tasaki,Toshiki Inoue,"Kohei Higuchi, Yuuki Beppu, Kohaku Shida",N/A,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BOGZhZTU2MTAtNDQyNS00ODE2LTk0NDUtNWMwNWI2YzhkNDMwXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,48,tt18347074,movie,N/A,N/A,N/A,N/A,True,
My Big Big Friend: The Movie,2022,N/A,28 Apr 2022,78 min,"Animation, Adventure, Family",Andrés Lieban,"Claudia Koogan Breitman, Clive Endersby","Fernanda Ribeiro, Alice Lieban, Pablo Barros","Yuri, Lili and Matt get ready for a very special day. But their dreams go down the drain when they discover that the parents have changed their plans and are now going to the same summer camp together, with several children they h...",Portuguese,"Brazil, Canada",3 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNTM2ZGJiZjItMzhmNS00NGNmLTljNDQtNDVjYzZhZmM3ODhkXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,48,tt19379004,movie,N/A,N/A,N/A,N/A,True,
Osho: The Movie,2022,N/A,26 Oct 2022,106 min,Documentary,Antonino Lakshen Sucameli,Antonino Lakshen Sucameli,N/A,"Osho is the most known spiritual Master of our time. The film shows his life through the people who lived with him. The director is an insider of the Osho movement, so he had access to the people, that no other director probably w...",English,Italy,1 nomination,https://m.media-amazon.com/images/M/MV5BNDM4MjAyODYtMmVkZS00NzQ0LWJjOTYtYTk5YWM4MTNlOTlmXkEyXkFqcGdeQXVyMTU1NzYxNTk2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,44,tt21803164,movie,N/A,N/A,N/A,N/A,True,
Gekijouban Re: cycle of the Penguindrum - Movie 1,2022,TV-14,29 Apr 2022,124 min,"Animation, Adventure, Fantasy","Kunihiko Ikuhara, Yayoi Takano","Kunihiko Ikuhara, Takayo Ikami","Mamiko Noto, Coqui Saporana, Jack Stansbury","A terminally ill girl is revived by a magical penguin spirit. In return, her brothers are sent on a quest for the mysterious Penguindrum.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYmNjOGIxZjktZTM5OS00ZWNhLTkwMjktYjliZmFjZmQwMDBiXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,41,tt14702778,movie,N/A,N/A,N/A,N/A,True,
Aikatsu Planet! Movie,2022,TV-PG,21 Apr 2023,43 min,"Animation, Short, Comedy",Ryûichi Kimura,N/A,"Kaya Date, Shizune Nagao, Rio Ogura",N/A,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNmI4ZmIyZWUtYTBiOC00ZmI2LWJhMDItYWQ3MTNkYjRlNWI5XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,39,tt24580508,movie,N/A,N/A,N/A,N/A,True,
TSURUNE the Movie - The First Shot,2022,R,19 Aug 2022,102 min,"Animation, Drama, Sport",Takuya Yamamura,Kotoko Ayano,"Kôhei Amasaki, Shintarô Asanuma, Jun Fukuyama","Protagonist Minato Narumiya reignites his passion for kyudo, the Japanese martial art of archery. Along with his friends in the school kyudo club, he returns for this feature-length film of Kyoto Animation's beloved Tsurune.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZTM2MWExYTktN2U1My00MTNjLWIyM2UtYzgxYjdmYjE1OTMzXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,36,tt15420852,movie,N/A,N/A,N/A,N/A,True,
ASD Band: The Movie,2022,N/A,27 Apr 2023,86 min,"Documentary, Music",Mark Bone,"Gregory Rosati, Andrew Simon","Jackson D. Begley, Rawan Tufaha, Ron Adea","OKAY. (The ASD Band Film) follows the members of The ASD Band, four talented autistic musicians, as they embark upon the challenging journey of writing their first original album and gearing up to perform in their first live show.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BY2EyYjZlYWItMTdhZi00Njk2LTlhOTMtZDBhMDNhMWU1YjQxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",N/A,8.9,33,tt19498174,movie,N/A,N/A,N/A,N/A,True,
Another Coffeehouse Chronicles Movie,2022,N/A,01 Jun 2022,68 min,Comedy,Stewart Wade,Stewart Wade,"Dalila Ali Rajah, Adam Badlotto, David Barclay","This film, based on the web series, is the second installment of the Coffeehouse Chronicles Movies. It features character-driven vignettes in the lives of LGBTQ people as they date and hook up in Los Angeles.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTcwMmZiZjUtYzYzMi00NjY2LTk5YjktMTkzZTEwNGU4Zjk2XkEyXkFqcGdeQXVyMTEzNDA0NTMw._V1_SX300.jpg,[],N/A,N/A,28,tt21001662,movie,N/A,N/A,N/A,N/A,True,
Welcome to the Occult Forest: The Movie,2022,N/A,27 Aug 2022,123 min,"Comedy, Horror",Kôji Shiraishi,Kôji Shiraishi,"Junpei Hashino, Mayu Hotta, Hiroki Iijima","A washed up horror film director named Kôji Kuroishi (played by Kôji Shiraishi) and his assistant director named Miho Ichikawa (played by Mayu Hotta) visits a house deep in wooded mountains to film a movie. Once arrived, they meet...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZjFjZDQ0MTQtMjBlZS00MzI2LWIxZDYtMmRkNmUxNTA0YjQ1XkEyXkFqcGdeQXVyODY5NzkyMjA@._V1_SX300.jpg,[],N/A,N/A,27,tt21075414,movie,N/A,N/A,N/A,N/A,True,
The Lego Batman and Spider-Man Movie,2022,N/A,05 Jan 2022,28 min,"Animation, Short, Action",Lennon Richardson,Gabriel Combs,"Gabriel Combs, Lennon Richardson",Batman and Spider-Man face their biggest challenge yet -- the Goker.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTY0NTQ3OGEtODMzNi00N2I1LWJlOGYtYjQ2MDQzNzA5NjMxXkEyXkFqcGdeQXVyMTEyMTg5NTYz._V1_SX300.jpg,[],N/A,N/A,25,tt11579056,movie,N/A,N/A,N/A,N/A,True,
SML: The Movie,2022,TV-MA,21 Aug 2022,38 min,"Short, Action, Comedy",Logan Thirtyacre,Logan Thirtyacre,"Elaina Keyes, Chris Netherton, Lovell Stanton",Jeffy' mom escape's prison on jeffy's 18th birthday to kidnap him and get the millions of dollars left to him by his father but it turns out he faked his own death and alive and after Nancy escape she hires screwball to kidnap Jef...,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDYwNTgxZjEtZGE1YS00YWZmLWE2ZWUtNzM0YmVlYmYxMDBhXkEyXkFqcGdeQXVyMTA0MTE1NTY3._V1_SX300.jpg,[],N/A,N/A,25,tt21854346,movie,N/A,N/A,N/A,N/A,True,
Waterboyz: The Movie,2022,N/A,28 Sep 2022,N/A,N/A,Tonethegoat,Tonethegoat,"Tia Evette, Boosie Badazz, Marquise Clark",A tale of urban youths in the city just trying to turn water into money. This is through and through a coming-of-age story with a modern twist. Follow The Waterboyz through good times and times that make them grow as people and a ...,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzAyNzY3ZmMtYjQxYy00MDdmLWI2NzMtMTkxM2YzODA1ZTA2XkEyXkFqcGdeQXVyMjUxMTcyODA@._V1_SX300.jpg,[],N/A,N/A,23,tt22466220,movie,N/A,N/A,N/A,N/A,True,
Hug Me - The Movie,2022,N/A,18 Nov 2022,70 min,Animation,Anna Blaszczyk,"Emilia Dziubak, Emilia Nedzi, Aleksandra Swierk","Jakub Wieczorek, Iwo Rajski, Robin May","Follows a bear cub and his papa bear as they embark on an adventure to find the Golden Land which is believed to harbor an endless source of honey, so they can prepare a birthday cake for the little one.","English, Polish","China, Poland",1 nomination,https://m.media-amazon.com/images/M/MV5BOGRmMjZkMDMtNGYyNC00YWI0LWI4NDUtOTE3ZjAyZjQ0ZGU1XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,23,tt19896206,movie,N/A,N/A,N/A,N/A,True,
Fragile Heart (The Movie),2022,N/A,03 Oct 2022,142 min,"Drama, Romance",Steven G. Lowe,Steven G. Lowe,"Jordan Sanders, Rachel Cowan, Allie Escaffi",Sometimes life meets us at the bench we're sitting on and the unexpected happens.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDRmYWY2MzUtYThjMC00NWIzLWFiMTUtYjVmMjNmNjY4MjdmXkEyXkFqcGdeQXVyMTMyMjUyNTA@._V1_SX300.jpg,[],N/A,N/A,19,tt11136662,movie,N/A,N/A,N/A,N/A,True,
Snapper: The Man-Eating Turtle Movie That Never Got Made,2022,N/A,02 Sep 2022,N/A,"Documentary, Short",John Campopiano,John Campopiano,"Scott Andrews, Michael Savino, Mark Veau","The untold story of SNAPPER, an unfinished early 90s film about a man eating turtle that wreaks havoc on a lakeside community in New England. Through unearthed behind-the-scenes set footage, photos, newly digitized film reels of d...",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMDY1NTVjNjAtMmY3Yy00ZGU5LTgzZTUtNDI0YzlkNDI5ZTcwXkEyXkFqcGdeQXVyMjM3NTU0OTc@._V1_SX300.jpg,[],N/A,N/A,17,tt12311116,movie,N/A,N/A,N/A,N/A,True,
The Alex Leyba Movie,2022,TV-MA,05 Jun 2022,162 min,"Adventure, Comedy, Drama",Alex Leyba,Alex Leyba,"Alex Leyba, Mason Tatum, Bronson Ellenwine",Alex and Mason go on a cross country road trip filled with movies and friends as they try to find answers to their life issues.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGYwYjQwZjgtOGRkNS00NTZhLThhMzUtYTc1MWRlYWM4YjM3XkEyXkFqcGdeQXVyNDYwMTkwNTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,16,tt15483714,movie,N/A,N/A,N/A,N/A,True,
Explained - Full Movie Breakdown,2022–,N/A,04 Nov 2022,N/A,Horror,N/A,N/A,Barry Cameron,"Barry explains each movie fully, giving his opinions along the way as well as analyzing the ending and more.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BY2RmYjExZjgtMWVmOC00ZWE0LWJiMGYtMGUzMzJmOGVmYWZhXkEyXkFqcGdeQXVyMzQ5Njg2Njk@._V1_SX300.jpg,[],N/A,N/A,15,tt23637728,series,,,,,True,N/A
The plush movie,2022,TV-MA,10 Nov 2022,53 min,Comedy,Fr00tjuicee,Fr00tjuicee,"Fr00tjuicee, Girbykirby","It's the first year of high school and Mr.Bear tries desperately to be the coolest kid in school, while also meeting a new friend.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTU1YmQzZjAtYjk3ZC00ODAxLTgzOWMtM2RmZWQxZDBkYzEyXkEyXkFqcGdeQXVyMTI1OTA1Njg1._V1_SX300.jpg,[],N/A,N/A,14,tt23455324,movie,N/A,N/A,N/A,N/A,True,
